,loss,accuracy,f1,recall,precision,performance
0,0.7166886925697327,0.56837397813797,0.35841381135070777,0.2683554961246069,0.5394494499477326,0.5580741282604463
1,0.6291599869728088,0.676875650882721,0.44205390245308024,0.4984836669266095,0.3971009490940466,0.6035297072231351
2,0.6098906397819519,0.63029545545578,0.0816337810202841,0.044138302005199775,0.5424164524421594,0.5877286185803983
